id,name,service_type,phone,owner_email,website_url,instagram,address,city,state,lat,lon,data_source,outreach_status,fetched_at
igs:cleaning_nyc.juliasteam:newyork,𝗖𝗟𝗘𝗔𝗡𝗜𝗡𝗚 𝗡𝗬 | 𝗛𝗢𝗨𝗦𝗘𝗞𝗘𝗘𝗣𝗜𝗡𝗚 | 𝗖𝗢𝗠𝗠𝗘𝗥𝗖𝗜𝗔𝗟,house cleaning,(929) 709-0907,juliasteaminc@gmail.com,https://juliasteam.com,cleaning_nyc.juliasteam,,New York,NY,,,ig_services,new,2026-08-01T15:36:40.598+00:00
igs:cleaning_master:newyork,CLEANING MASTER | Cleaning Service in New York | NYC,house cleaning,(917) 203-8710,,https://cleaning-master.com/book-now/?utm_source=instagram&utm_medium=social,cleaning_master,,New York,NY,,,ig_services,new,2026-08-01T15:36:40.598+00:00
igs:boujie_cleaning:newyork,Boujie Cleaning,house cleaning,,,http://www.boujiecleaning.com/,boujie_cleaning,,New York,NY,,,ig_services,new,2026-08-01T15:36:40.598+00:00
igs:smartcleaning.ny:newyork,CLEANING SERVICE | HOUSEKEEPING | NEW YORK 🇺🇸,house cleaning,(481) 300-1886,,https://smartcleaningnyc.com/booknow/?coupon=INSTA40&came_from=instagram,smartcleaning.ny,,New York,NY,,,ig_services,new,2026-08-01T15:36:40.598+00:00
igs:moveswithsarah:newyork,Sarah Moore - Owner of The New York Studio,mover,,,https://www.eversports.de/scl/new-york-studio-east-side,moveswithsarah,,New York,NY,,,ig_services,new,2026-08-01T15:33:19.269+00:00
igs:ampm_super_movers:newyork,"AM-PM Super Movers, Inc",mover,(718) 715-1033,mymove@ampmsupermovers.com,http://ampmsupermovers.com/,ampm_super_movers,,New York,NY,,,ig_services,new,2026-08-01T15:33:19.269+00:00
igs:newyorkmovers:newyork,New York Movers,mover,(518) 417-2747,,https://newyorkmovers.org/,newyorkmovers,,New York,NY,,,ig_services,new,2026-08-01T15:33:19.269+00:00
igs:brotherlymovers:newyork,Brotherly Movers | Movers for New Yorkers,mover,(718) 747-4088,,http://brotherlymovers.com,brotherlymovers,,New York,NY,,,ig_services,new,2026-08-01T15:33:19.269+00:00
igs:movement_refined_new_york:newyork,Colleene,mover,(303) 893-0552,,http://movementrefined.com/,movement_refined_new_york,,New York,NY,,,ig_services,new,2026-08-01T15:33:19.269+00:00
igs:mypreferredorganizer:newyork,Professional Home Organizers | New Jersey & New York,home organizer,(609) 240-9071,info@mypreferredorganizer.com,https://mypreferredorganizer.com/contact/?fbclid=PAQ0xDSwKtmhBleHRuA2FlbQIxMQABp3-w3B8H__QnzV2siMS6Nx1hRzP6ueUVUCMx2aiWef0wF0xzDXRHiu0GFLwe_aem_xmH1O3Ae5le4q2AhM84wrQ,mypreferredorganizer,,New York,NY,,,ig_services,new,2026-08-01T15:32:31.603+00:00
igs:newyorkerathome:newyork,Home Organizer & Home Coach,home organizer,(917) 450-8349,diane@newyorkathome.com,http://newyorkathome.com/,newyorkerathome,,New York,NY,,,ig_services,new,2026-08-01T15:32:31.603+00:00
igs:neatandorderly.ny:newyork,Neat & Orderly | Professional Organizer,home organizer,(646) 648-3432,info@neatandorderlyny.com,http://neatandorderlyny.com,neatandorderly.ny,,New York,NY,,,ig_services,new,2026-08-01T15:32:31.603+00:00
igs:bellaorganizers:newyork,Bella Organizers,home organizer,(750) 780-4979,organizeme@bellaorganizers.com,http://www.bellaorganizers.com/,bellaorganizers,,New York,NY,,,ig_services,new,2026-08-01T15:32:31.602+00:00
igs:urbanorganyze:newyork,Laura Kinsella | NYC Professional Home Organizer,home organizer,(783) 804-4131,hello@urbanorganyze.com,http://www.urbanorganyze.com/links,urbanorganyze,,New York,NY,,,ig_services,new,2026-08-01T15:32:31.602+00:00
igs:manhattan.barbers:newyork,MANHATTAN.BARBER.SHOP.NYC,barber,(826) 054-4798,,http://manhattanbarbershopnyc.booksy.com/ig/,manhattan.barbers,,New York,NY,,,ig_services,new,2026-08-01T15:32:31.227+00:00
igs:pallmallbarbers.nyc:newyork,Pall Mall Barbers Midtown NYC,barber,,info@pallmallbarbers.com,https://linktr.ee/pallmallbarbers.nyc,pallmallbarbers.nyc,,New York,NY,,,ig_services,new,2026-08-01T15:32:31.227+00:00
igs:newyorkbarbers:newyork,BERWICK & WARRAGUL BARBER SHOP,barber,(905) 356-3000,,http://linktr.ee/newyorkbarbers,newyorkbarbers,,New York,NY,,,ig_services,new,2026-08-01T15:32:31.226+00:00
igs:newyorkstylebarbershop1:newyork,New York Style Barbershop 💈💇🏻‍♂️,barber,,,,newyorkstylebarbershop1,,New York,NY,,,ig_services,new,2026-08-01T15:32:31.226+00:00
igs:barber._shop_new._york:newyork,BARBER SHOP NEW YORK 💈,barber,,,,barber._shop_new._york,,New York,NY,,,ig_services,new,2026-08-01T15:32:31.226+00:00
igs:vblendz._:newyork,QUEENS NEW YORK BARBER • Vale,barber,(867) 438-3043,help.us@booksy.com,https://booksy.com/en-us/instant-experiences/widget/1408139?instant_experiences_enabled=true,vblendz._,,New York,NY,,,ig_services,new,2026-08-01T15:32:31.226+00:00
igs:flex.cutz:newyork,NEW YORK BARBER,barber,(867) 438-3043,help.us@booksy.com,http://booksy.info/FlexCutz,flex.cutz,,New York,NY,,,ig_services,new,2026-08-01T15:32:31.226+00:00
igs:barberia_newyork_ac:newyork,new york cartagena,barber,,,,barberia_newyork_ac,,New York,NY,,,ig_services,new,2026-08-01T15:32:31.226+00:00
igs:geeblends_:newyork,Gianni Johnson - NEW YORK’S VIP BARBER,barber,,,https://cutsbygee.as.me/,geeblends_,,New York,NY,,,ig_services,new,2026-08-01T15:32:31.226+00:00
igs:barberiaanewyork:newyork,Barberia New York,barber,,,,barberiaanewyork,,New York,NY,,,ig_services,new,2026-08-01T15:32:31.226+00:00
igs:tenares_barbershop:newyork,Tenares barber shop 6012 broadway west New York nj 07093,barber,,,,tenares_barbershop,,New York,NY,,,ig_services,new,2026-08-01T15:32:31.226+00:00
igs:chapsandco_nyc:newyork,Chaps & Co Barbershop New York City 🇺🇸💈,barber,(233) 584-4303,,https://lnk.bio/chapsandco_nyc,chapsandco_nyc,,New York,NY,,,ig_services,new,2026-08-01T15:32:31.226+00:00
igs:imj.vlad:newyork,Filmmaker | actor |📍New York,barber,,,http://bit.ly/43ZLP2i,imj.vlad,,New York,NY,,,ig_services,new,2026-08-01T15:32:31.226+00:00
igs:alex_thebarber_nyc:newyork,Барбер в США / New York🗽,barber,(732) 489-3338,,https://princesalon-production.up.railway.app/,alex_thebarber_nyc,,New York,NY,,,ig_services,new,2026-08-01T15:32:31.226+00:00
igs:newyorkbarber.co:newyork,New York Barber CO.,barber,(891) 923-2485,,https://newyorkbarber.site.agendapro.com/mx,newyorkbarber.co,,New York,NY,,,ig_services,new,2026-08-01T15:32:31.226+00:00
igs:v.stylessalon_and_barbershop:newyork,VSTYLESSALON BROOKLYN NEW YORK,barber,(904) 943-5088,,http://vstylessalonbarbershop.booksy.com,v.stylessalon_and_barbershop,,New York,NY,,,ig_services,new,2026-08-01T15:32:31.226+00:00
igs:fadedtothemaxllc:newyork,New York Barber • Norman,barber,(634) 415-6391,,http://no1similar2norm.booksy.com/,fadedtothemaxllc,,New York,NY,,,ig_services,new,2026-08-01T15:32:31.226+00:00
igs:newyorkbarbershop_tlv:newyork,NewYork Barbershop In Tel Aviv,barber,,,https://calmark.co.il/p/bVxdN,newyorkbarbershop_tlv,,New York,NY,,,ig_services,new,2026-08-01T15:32:31.226+00:00
igs:tmbarbershopofficial:newyork,TOPMAN BARBERSHOP,barber,(381) 575-4000,topmanbarbershop17@gmail.com,http://www.topmanbarbershop.com,tmbarbershopofficial,,New York,NY,,,ig_services,new,2026-08-01T15:32:31.226+00:00
igs:stephenwu.nyc:newyork,Stephen Wu | Barber | New York City,barber,(363) 234-9000,,https://linktr.ee/stephenwu.nyc?utm_source=qr_code,stephenwu.nyc,,New York,NY,,,ig_services,new,2026-08-01T15:32:31.226+00:00
igs:monstakutz:newyork,New York Barber | Monsta Cutz,barber,(639) 779-5940,,https://boppr.me/monstakutz,monstakutz,,New York,NY,,,ig_services,new,2026-08-01T15:32:31.226+00:00
igs:jon_q10:newyork,Long Island New York Barber. Jon Q,barber,(867) 438-3043,help.us@booksy.com,https://booksy.com/en-us/instant-experiences/widget/472032?instant_experiences_enabled=true&ig_ix=true,jon_q10,,New York,NY,,,ig_services,new,2026-08-01T15:32:31.226+00:00
