id,name,service_type,phone,owner_email,website_url,instagram,address,city,state,lat,lon,data_source,outreach_status,fetched_at
igs:smartcleaning.ny:newyork,CLEANING SERVICE | HOUSEKEEPING | NEW YORK 🇺🇸,house cleaning,(481) 300-1886,,https://smartcleaningnyc.com/booknow/?coupon=INSTA40&came_from=instagram,smartcleaning.ny,,New York,NY,,,ig_services,new,2026-08-01T15:36:40.598+00:00
igs:boujie_cleaning:newyork,Boujie Cleaning,house cleaning,,,http://www.boujiecleaning.com/,boujie_cleaning,,New York,NY,,,ig_services,new,2026-08-01T15:36:40.598+00:00
igs:cleaning_master:newyork,CLEANING MASTER | Cleaning Service in New York | NYC,house cleaning,(917) 203-8710,,https://cleaning-master.com/book-now/?utm_source=instagram&utm_medium=social,cleaning_master,,New York,NY,,,ig_services,new,2026-08-01T15:36:40.598+00:00
igs:ecocleaning.nyc:newyork,Steam & Cleaning services NY,house cleaning,(929) 531-6264,hello@ecocleaning-nyc.com,https://ecocleaning-nyc.com/?utm_source=instagram&utm_medium=referral&utm_campaign=inst_profile,ecocleaning.nyc,,New York,NY,,,ig_services,new,2026-08-01T15:36:40.598+00:00
igs:cleanzillacleaning:newyork,Cleanzilla | Cleaning Service,house cleaning,(347) 972-8533,,https://paa.ge/cleanzilla,cleanzillacleaning,,New York,NY,,,ig_services,new,2026-08-01T15:36:40.598+00:00
igs:ampm_super_movers:newyork,"AM-PM Super Movers, Inc",mover,(718) 715-1033,mymove@ampmsupermovers.com,http://ampmsupermovers.com/,ampm_super_movers,,New York,NY,,,ig_services,new,2026-08-01T15:33:19.269+00:00
igs:movement_refined_new_york:newyork,Colleene,mover,(303) 893-0552,,http://movementrefined.com/,movement_refined_new_york,,New York,NY,,,ig_services,new,2026-08-01T15:33:19.269+00:00
igs:brotherlymovers:newyork,Brotherly Movers | Movers for New Yorkers,mover,(718) 747-4088,,http://brotherlymovers.com,brotherlymovers,,New York,NY,,,ig_services,new,2026-08-01T15:33:19.269+00:00
igs:newyorkmovers:newyork,New York Movers,mover,(518) 417-2747,,https://newyorkmovers.org/,newyorkmovers,,New York,NY,,,ig_services,new,2026-08-01T15:33:19.269+00:00
igs:moveswithsarah:newyork,Sarah Moore - Owner of The New York Studio,mover,,,https://www.eversports.de/scl/new-york-studio-east-side,moveswithsarah,,New York,NY,,,ig_services,new,2026-08-01T15:33:19.269+00:00
igs:mypreferredorganizer:newyork,Professional Home Organizers | New Jersey & New York,home organizer,(609) 240-9071,info@mypreferredorganizer.com,https://mypreferredorganizer.com/contact/?fbclid=PAQ0xDSwKtmhBleHRuA2FlbQIxMQABp3-w3B8H__QnzV2siMS6Nx1hRzP6ueUVUCMx2aiWef0wF0xzDXRHiu0GFLwe_aem_xmH1O3Ae5le4q2AhM84wrQ,mypreferredorganizer,,New York,NY,,,ig_services,new,2026-08-01T15:32:31.603+00:00
